		Fator	Fator	incerteza (+ ou -)		#Cruzamentos	"Detecta se houve cruzamento 
há pouco tempo (200ms)"	#Cruzamentos + filtro lateral
12335	137	124.1083	117.1731	117.2731	117.0731	0	0	0
12336	136	124.3461	117.2672	117.3672	117.1672	0	0	0
12337	135	124.5592	117.3559	117.4559	117.2559	0	0	0
12338	134	124.7480	117.4391	117.5391	117.3391	0	0	0
12339	136	124.9731	117.5319	117.6319	117.4319	0	0	0
12340	135	125.1736	117.6193	117.7193	117.5193	0	0	0
12341	135	125.3701	117.7062	117.8062	117.6062	0	0	0
12342	135	125.5627	117.7926	117.8926	117.6926	0	0	0
12343	136	125.7715	117.8837	117.9837	117.7837	0	0	0
12344	138	126.0160	117.9843	118.0843	117.8843	0	0	0
12345	136	126.2157	118.0743	118.1743	117.9743	0	0	0
12346	138	126.4514	118.1740	118.2740	118.0740	0	0	0
12347	138	126.6824	118.2731	118.3731	118.1731	0	0	0
12348	138	126.9087	118.3717	118.4717	118.2717	0	0	0
12349	136	127.0906	118.4599	118.5599	118.3599	0	0	0
12350	137	127.2887	118.5526	118.6526	118.4526	0	0	0
12351	135	127.4430	118.6348	118.7348	118.5348	0	0	0
12352	139	127.6741	118.7366	118.8366	118.6366	0	0	0
12353	138	127.8806	118.8330	118.9330	118.7330	0	0	0
12354	138	128.0830	118.9288	119.0288	118.8288	0	0	0
12355	139	128.3014	119.0292	119.1292	118.9292	0	0	0
12356	138	128.4953	119.1240	119.2240	119.0240	0	0	0
12357	137	128.6654	119.2134	119.3134	119.1134	0	0	0
12358	137	128.8321	119.3023	119.4023	119.2023	0	0	0
12359	138	129.0155	119.3958	119.4958	119.2958	0	0	0
12360	138	129.1952	119.4888	119.5888	119.3888	0	0	0
12361	138	129.3713	119.5814	119.6814	119.4814	0	0	0
12362	138	129.5438	119.6735	119.7735	119.5735	0	0	0
12363	138	129.7130	119.7651	119.8651	119.6651	0	0	0
12364	138	129.8787	119.8563	119.9563	119.7563	0	0	0
12365	137	130.0211	119.9420	120.0420	119.8420	0	0	0
12366	137	130.1607	120.0273	120.1273	119.9273	0	0	0
12367	138	130.3175	120.1172	120.2172	120.0172	0	0	0
12368	138	130.4711	120.2066	120.3066	120.1066	0	0	0
12369	139	130.6417	120.3005	120.4005	120.2005	0	0	0
12370	139	130.8089	120.3940	120.4940	120.2940	0	0	0
12371	140	130.9927	120.4921	120.5921	120.3921	0	0	0
12372	141	131.1928	120.5946	120.6946	120.4946	0	0	0
12373	139	131.3490	120.6866	120.7866	120.5866	0	0	0
12374	140	131.5220	120.7832	120.8832	120.6832	0	0	0
12375	142	131.7316	120.8893	120.9893	120.7893	0	0	0
12376	142	131.9369	120.9948	121.0948	120.8948	0	0	0
12377	142	132.1382	121.0999	121.1999	120.9999	0	0	0
12378	142	132.3354	121.2044	121.3044	121.1044	0	0	0
12379	143	132.5487	121.3133	121.4133	121.2133	0	0	0
12380	143	132.7578	121.4218	121.5218	121.3218	0	0	0
12381	143	132.9626	121.5297	121.6297	121.4297	0	0	0
12382	143	133.1633	121.6370	121.7370	121.5370	0	0	0
12383	143	133.3601	121.7438	121.8438	121.6438	0	0	0
12384	144	133.5729	121.8551	121.9551	121.7551	0	0	0
12385	143	133.7614	121.9608	122.0608	121.8608	0	0	0
12386	143	133.9462	122.0660	122.1660	121.9660	0	0	0
12387	145	134.1673	122.1807	122.2807	122.0807	0	0	0
12388	147	134.4239	122.3048	122.4048	122.2048	0	0	0
12389	147	134.6754	122.4283	122.5283	122.3283	0	0	0
12390	146	134.9019	122.5461	122.6461	122.4461	0	0	0
12391	146	135.1239	122.6634	122.7634	122.5634	0	0	0
12392	147	135.3614	122.7851	122.8851	122.6851	0	0	0
12393	147	135.5942	122.9062	123.0062	122.8062	0	0	0
12394	149	135.8623	123.0366	123.1366	122.9366	0	0	0
12395	150	136.1451	123.1714	123.2714	123.0714	0	0	0
12396	151	136.4422	123.3106	123.4106	123.2106	0	0	0
12397	150	136.7133	123.4440	123.5440	123.3440	0	0	0
12398	149	136.9591	123.5718	123.6718	123.4718	0	0	0
12399	149	137.1999	123.6990	123.7990	123.5990	0	0	0
12400	149	137.4359	123.8255	123.9255	123.7255	0	0	0
12401	147	137.6272	123.9413	124.0413	123.8413	0	0	0
12402	148	137.8346	124.0616	124.1616	123.9616	0	0	0
12403	149	138.0579	124.1863	124.2863	124.0863	0	0	0
12404	150	138.2968	124.3154	124.4154	124.2154	0	0	0
12405	149	138.5108	124.4388	124.5388	124.3388	0	0	0
12406	146	138.6606	124.5466	124.6466	124.4466	0	0	0
12407	148	138.8474	124.6639	124.7639	124.5639	0	0	0
12408	149	139.0504	124.7856	124.8856	124.6856	0	0	0
12409	150	139.2694	124.9116	125.0116	124.8116	0	0	0
12410	153	139.5441	125.0521	125.1521	124.9521	0	0	0
12411	154	139.8332	125.1968	125.2968	125.0968	0	0	0
12412	155	140.1365	125.3458	125.4458	125.2458	0	0	0
12413	155	140.4338	125.4941	125.5941	125.3941	0	0	0
12414	155	140.7251	125.6416	125.7416	125.5416	0	0	0
12415	156	141.0306	125.7934	125.8934	125.6934	0	0	0
12416	157	141.3500	125.9495	126.0495	125.8495	0	0	0
12417	159	141.7030	126.1147	126.2147	126.0147	0	0	0
12418	160	142.0689	126.2841	126.3841	126.1841	0	0	0
12419	161	142.4475	126.4577	126.5577	126.3577	0	0	0
12420	163	142.8586	126.6404	126.7404	126.5404	0	0	0
12421	161	143.2214	126.8122	126.9122	126.7122	0	0	0
12422	161	143.5770	126.9832	127.0832	126.8832	0	0	0
12423	161	143.9255	127.1532	127.2532	127.0532	0	0	0
12424	160	144.2469	127.3175	127.4175	127.2175	0	0	0
12425	160	144.5620	127.4809	127.5809	127.3809	0	0	0
12426	160	144.8708	127.6435	127.7435	127.5435	0	0	0
12427	161	145.1934	127.8103	127.9103	127.7103	0	0	0
12428	159	145.4695	127.9662	128.0662	127.8662	0	0	0
12429	161	145.7801	128.1314	128.2314	128.0314	0	0	0
12430	163	146.1245	128.3057	128.4057	128.2057	0	0	0
12431	166	146.5220	128.4942	128.5942	128.3942	0	0	0
12432	168	146.9516	128.6917	128.7917	128.5917	0	0	0
12433	167	147.3525	128.8833	128.9833	128.7833	0	0	0
12434	166	147.7255	129.0689	129.1689	128.9689	0	0	0
12435	168	148.1310	129.2635	129.3635	129.1635	0	0	0
12436	170	148.5684	129.4672	129.5672	129.3672	0	0	0
12437	175	149.0970	129.6949	129.7949	129.5949	0	0	0
12438	173	149.5750	129.9114	130.0114	129.8114	0	0	0
12439	173	150.0435	130.1268	130.2268	130.0268	0	0	0
12440	173	150.5027	130.3412	130.4412	130.2412	0	0	0
12441	171	150.9126	130.5445	130.6445	130.4445	0	0	0
12442	171	151.3144	130.7468	130.8468	130.6468	0	0	0
12443	172	151.7281	130.9530	131.0530	130.8530	0	0	0
12444	171	152.1135	131.1533	131.2533	131.0533	0	0	0
12445	172	152.5112	131.3575	131.4575	131.2575	0	0	0
12446	173	152.9210	131.5657	131.6657	131.4657	0	0	0
12447	174	153.3426	131.7779	131.8779	131.6779	0	0	0
12448	175	153.7758	131.9940	132.0940	131.8940	0	0	0
12449	176	154.2202	132.2140	132.3140	132.1140	0	0	0
12450	179	154.7158	132.4480	132.5480	132.3480	0	0	0
12451	177	155.1615	132.6707	132.7707	132.5707	0	0	0
12452	178	155.6183	132.8974	132.9974	132.7974	0	0	0
12453	179	156.0859	133.1279	133.2279	133.0279	0	0	0
12454	182	156.6042	133.3722	133.4722	133.2722	0	0	0
12455	184	157.1521	133.6254	133.7254	133.5254	0	0	0
12456	183	157.6691	133.8722	133.9722	133.7722	0	0	0
12457	182	158.1557	134.1129	134.2129	134.0129	0	0	0
12458	182	158.6326	134.3523	134.4523	134.2523	0	0	0
12459	182	159.0999	134.5906	134.6906	134.4906	0	0	0
12460	183	159.5779	134.8326	134.9326	134.7326	0	0	0
12461	179	159.9664	135.0534	135.1534	134.9534	0	0	0
12462	182	160.4070	135.2882	135.3882	135.1882	0	0	0
12463	184	160.8789	135.5317	135.6317	135.4317	0	0	0
12464	182	161.3013	135.7641	135.8641	135.6641	0	0	0
12465	182	161.7153	135.9953	136.0953	135.8953	0	0	0
12466	182	162.1210	136.2253	136.3253	136.1253	0	0	0
12467	182	162.5186	136.4542	136.5542	136.3542	0	0	0
12468	181	162.8882	136.6769	136.7769	136.5769	0	0	0
12469	182	163.2704	136.9035	137.0035	136.8035	0	0	0
12470	183	163.6650	137.1340	137.2340	137.0340	0	0	0
12471	185	164.0917	137.3733	137.4733	137.2733	0	0	0
12472	186	164.5299	137.6164	137.7164	137.5164	0	0	0
12473	184	164.9193	137.8484	137.9484	137.7484	0	0	0
12474	184	165.3009	138.0791	138.1791	137.9791	0	0	0
12475	185	165.6949	138.3137	138.4137	138.2137	0	0	0
12476	184	166.0610	138.5422	138.6422	138.4422	0	0	0
12477	184	166.4198	138.7694	138.8694	138.6694	0	0	0
12478	184	166.7714	138.9956	139.0956	138.8956	0	0	0
12479	184	167.1160	139.2206	139.3206	139.1206	0	0	0
12480	185	167.4736	139.4495	139.5495	139.3495	0	0	0
12481	185	167.8242	139.6773	139.7773	139.5773	0	0	0
12482	187	168.2077	139.9139	140.0139	139.8139	0	0	0
12483	189	168.6235	140.1593	140.2593	140.0593	0	0	0
12484	188	169.0111	140.3985	140.4985	140.2985	0	0	0
12485	188	169.3908	140.6365	140.7365	140.5365	0	0	0
12486	188	169.7630	140.8733	140.9733	140.7733	0	0	0
12487	190	170.1678	141.1190	141.2190	141.0190	0	0	0
12488	188	170.5244	141.3534	141.4534	141.2534	0	0	0
12489	188	170.8739	141.5866	141.6866	141.4866	0	0	0
12490	187	171.1964	141.8137	141.9137	141.7137	0	0	0
12491	188	171.5325	142.0446	142.1446	141.9446	0	0	0
12492	184	171.7819	142.2544	142.3544	142.1544	0	0	0
12493	186	172.0662	142.4731	142.5731	142.3731	0	0	0
12494	188	172.3849	142.7008	142.8008	142.6008	0	0	0
12495	190	172.7372	142.9373	143.0373	142.8373	0	0	0
12496	192	173.1225	143.1826	143.2826	143.0826	0	0	0
12497	193	173.5200	143.4317	143.5317	143.3317	0	0	0
12498	195	173.9496	143.6895	143.7895	143.5895	0	0	0
12499	196	174.3906	143.9510	144.0510	143.8510	0	0	0
12500	196	174.8228	144.2113	144.3113	144.1113	0	0	0
12501	195	175.2263	144.4652	144.5652	144.3652	0	0	0
12502	199	175.7018	144.7379	144.8379	144.6379	0	0	0
12503	201	176.2078	145.0192	145.1192	144.9192	0	0	0
12504	202	176.7236	145.3041	145.4041	145.2041	0	0	0
12505	203	177.2492	145.5926	145.6926	145.4926	0	0	0
12506	203	177.7642	145.8796	145.9796	145.7796	0	0	0
12507	204	178.2889	146.1702	146.2702	146.0702	0	0	0
12508	204	178.8031	146.4594	146.5594	146.3594	0	0	0
12509	203	179.2870	146.7421	146.8421	146.6421	0	0	0
12510	203	179.7613	147.0234	147.1234	146.9234	0	0	0
12511	204	180.2461	147.3083	147.4083	147.2083	0	0	0
12512	206	180.7612	147.6017	147.7017	147.5017	0	0	0
12513	205	181.2459	147.8887	147.9887	147.7887	0	0	0
12514	207	181.7610	148.1843	148.2843	148.0843	0	0	0
12515	209	182.3058	148.4883	148.5883	148.3883	0	0	0
12516	208	182.8197	148.7859	148.8859	148.6859	0	0	0
12517	211	183.3833	149.0970	149.1970	148.9970	0	0	0
12518	209	183.8956	149.3965	149.4965	149.2965	0	0	0
12519	211	184.4377	149.7045	149.8045	149.6045	0	0	0
12520	213	185.0090	150.0210	150.1210	149.9210	0	0	0
12521	214	185.5888	150.3409	150.4409	150.2409	0	0	0
12522	216	186.1970	150.6692	150.7692	150.5692	0	0	0
12523	217	186.8131	151.0008	151.1008	150.9008	0	0	0
12524	216	187.3968	151.3258	151.4258	151.2258	0	0	0
12525	215	187.9489	151.6442	151.7442	151.5442	0	0	0
12526	215	188.4899	151.9610	152.0610	151.8610	0	0	0
12527	216	189.0401	152.2812	152.3812	152.1812	0	0	0
12528	216	189.5793	152.5998	152.6998	152.4998	0	0	0
12529	217	190.1277	152.9218	153.0218	152.8218	0	0	0
12530	217	190.6651	153.2422	153.3422	153.1422	0	0	0
12531	217	191.1918	153.5609	153.6609	153.4609	0	0	0
12532	217	191.7080	153.8781	153.9781	153.7781	0	0	0
12533	216	192.1938	154.1888	154.2888	154.0888	0	0	0
12534	216	192.6700	154.4978	154.5978	154.3978	0	0	0
12535	216	193.1366	154.8053	154.9053	154.7053	0	0	0
12536	216	193.5938	155.1113	155.2113	155.0113	0	0	0
12537	215	194.0220	155.4107	155.5107	155.3107	0	0	0
12538	215	194.4415	155.7087	155.8087	155.6087	0	0	0
12539	217	194.8927	156.0151	156.1151	155.9151	0	0	0
12540	218	195.3548	156.3251	156.4251	156.2251	0	0	0
12541	217	195.7877	156.6284	156.7284	156.5284	0	0	0
12542	217	196.2120	156.9303	157.0303	156.8303	0	0	0
12543	217	196.6277	157.2306	157.3306	157.1306	0	0	0
12544	217	197.0352	157.5295	157.6295	157.4295	0	0	0
12545	216	197.4145	157.8218	157.9218	157.7218	0	0	0
12546	217	197.8062	158.1177	158.2177	158.0177	0	0	0
12547	217	198.1901	158.4121	158.5121	158.3121	0	0	0
12548	217	198.5663	158.7051	158.8051	158.6051	0	0	0
12549	217	198.9349	158.9966	159.0966	158.8966	0	0	0
12550	216	199.2762	159.2816	159.3816	159.1816	0	0	0
12551	217	199.6307	159.5702	159.6702	159.4702	0	0	0
12552	218	199.9981	159.8623	159.9623	159.7623	0	0	0
12553	219	200.3781	160.1580	160.2580	160.0580	0	0	0
12554	219	200.7506	160.4522	160.5522	160.3522	0	0	0
12555	219	201.1156	160.7450	160.8450	160.6450	0	0	0
12556	219	201.4733	161.0362	161.1362	160.9362	0	0	0
12557	218	201.8038	161.3211	161.4211	161.2211	0	0	0
12558	219	202.1477	161.6094	161.7094	161.5094	0	0	0
12559	220	202.5048	161.9014	162.0014	161.8014	0	0	0
12560	220	202.8547	162.1919	162.2919	162.0919	0	0	0
12561	220	203.1976	162.4809	162.5809	162.3809	0	0	0
12562	221	203.5536	162.7735	162.8735	162.6735	0	0	0
12563	220	203.8826	163.0597	163.1597	162.9597	0	0	0
12564	219	204.1849	163.3394	163.4394	163.2394	0	0	0
12565	219	204.4812	163.6177	163.7177	163.5177	0	0	0
12566	219	204.7716	163.8946	163.9946	163.7946	0	0	0
12567	219	205.0561	164.1701	164.2701	164.0701	0	0	0
12568	220	205.3550	164.4493	164.5493	164.3493	0	0	0
12569	219	205.6279	164.7220	164.8220	164.6220	0	0	0
12570	219	205.8954	164.9934	165.0934	164.8934	0	0	0
12571	220	206.1775	165.2684	165.3684	165.1684	0	0	0
12572	219	206.4339	165.5371	165.6371	165.4371	0	0	0
12573	220	206.7052	165.8094	165.9094	165.7094	0	0	0
12574	221	206.9911	166.0854	166.1854	165.9854	0	0	0
12575	222	207.2913	166.3649	166.4649	166.2649	0	0	0
12576	221	207.5655	166.6381	166.7381	166.5381	0	0	0
12577	220	207.8142	166.9049	167.0049	166.8049	0	0	0
12578	221	208.0779	167.1754	167.2754	167.0754	0	0	0
12579	225	208.4163	167.4645	167.5645	167.3645	0	0	0
12580	226	208.7680	167.7572	167.8572	167.6572	0	0	0
12581	225	209.0926	168.0434	168.1434	167.9434	0	0	0
12582	224	209.3908	168.3232	168.4232	168.2232	0	0	0
12583	224	209.6830	168.6016	168.7016	168.5016	0	0	0
12584	223	209.9493	168.8736	168.9736	168.7736	0	0	0
12585	224	210.2303	169.1492	169.2492	169.0492	0	0	0
12586	224	210.5057	169.4234	169.5234	169.3234	0	0	0
12587	224	210.7756	169.6963	169.7963	169.5963	0	0	0
12588	225	211.0601	169.9728	170.0728	169.8728	0	0	0
12589	224	211.3189	170.2430	170.3430	170.1430	0	0	0
12590	223	211.5525	170.5068	170.6068	170.4068	0	0	0
12591	224	211.8015	170.7742	170.8742	170.6742	0	0	0
12592	223	212.0254	171.0354	171.1354	170.9354	0	0	0
12593	223	212.2449	171.2952	171.3952	171.1952	0	0	0
12594	222	212.4400	171.5487	171.6487	171.4487	0	0	0
12595	223	212.6512	171.8060	171.9060	171.7060	0	0	0
12596	224	212.8782	172.0669	172.1669	171.9669	0	0	0
12597	223	213.0806	172.3216	172.4216	172.2216	0	0	0
12598	222	213.2590	172.5700	172.6700	172.4700	0	0	0
12599	222	213.4338	172.8171	172.9171	172.7171	0	0	0
12600	224	213.6452	173.0731	173.1731	172.9731	0	0	0
12601	222	213.8123	173.3177	173.4177	173.2177	0	0	0
12602	221	213.9560	173.5561	173.6561	173.4561	0	0	0
12603	222	214.1169	173.7983	173.8983	173.6983	0	0	0
12604	222	214.2746	174.0393	174.1393	173.9393	0	0	0
12605	221	214.4091	174.2741	174.3741	174.1741	0	0	0
12606	221	214.5409	174.5078	174.6078	174.4078	0	0	0
12607	221	214.6701	174.7402	174.8402	174.6402	0	0	0
12608	222	214.8167	174.9765	175.0765	174.8765	0	0	0
12609	225	215.0203	175.2266	175.3266	175.1266	0	0	0
12610	221	215.1399	175.4555	175.5555	175.3555	0	0	0
12611	222	215.2771	175.6882	175.7882	175.5882	0	0	0
12612	221	215.3916	175.9148	176.0148	175.8148	0	0	0
12613	221	215.5038	176.1402	176.2402	176.0402	0	0	0
12614	222	215.6337	176.3695	176.4695	176.2695	0	0	0
12615	224	215.8010	176.6077	176.7077	176.5077	0	0	0
12616	224	215.9650	176.8446	176.9446	176.7446	0	0	0
12617	222	216.0857	177.0704	177.1704	176.9704	0	0	0
12618	224	216.2440	177.3051	177.4051	177.2051	0	0	0
12619	225	216.4191	177.5435	177.6435	177.4435	0	0	0
12620	227	216.6307	177.7908	177.8908	177.6908	0	0	0
12621	228	216.8581	178.0419	178.1419	177.9419	0	0	0
12622	229	217.1009	178.2967	178.3967	178.1967	0	0	0
12623	227	217.2989	178.5402	178.6402	178.4402	0	0	0
12624	227	217.4929	178.7825	178.8825	178.6825	0	0	0
12625	228	217.7031	179.0286	179.1286	178.9286	0	0	0
12626	227	217.8890	179.2684	179.3684	179.1684	0	0	0
12627	228	218.0912	179.5121	179.6121	179.4121	0	0	0
12628	227	218.2694	179.7495	179.8495	179.6495	0	0	0
12629	228	218.4640	179.9908	180.0908	179.8908	0	0	0
12630	227	218.6347	180.2258	180.3258	180.1258	0	0	0
12631	228	218.8220	180.4647	180.5647	180.3647	0	0	0
12632	226	218.9656	180.6924	180.7924	180.5924	0	0	0
12633	230	219.1863	180.9389	181.0389	180.8389	0	0	0
12634	226	219.3226	181.1642	181.2642	181.0642	0	0	0
12635	226	219.4561	181.3884	181.4884	181.2884	0	0	0
12636	226	219.5870	181.6114	181.7114	181.5114	0	0	0
12637	225	219.6953	181.8284	181.9284	181.7284	0	0	0
12638	225	219.8014	182.0442	182.1442	181.9442	0	0	0
12639	225	219.9053	182.2590	182.3590	182.1590	0	0	0
12640	224	219.9872	182.4677	182.5677	182.3677	0	0	0
12641	224	220.0675	182.6754	182.7754	182.5754	0	0	0
12642	224	220.1461	182.8820	182.9820	182.7820	0	0	0
12643	223	220.2032	183.0826	183.1826	182.9826	0	0	0
12644	223	220.2591	183.2822	183.3822	183.1822	0	0	0
12645	222	220.2940	183.4758	183.5758	183.3758	0	0	0
12646	222	220.3281	183.6684	183.7684	183.5684	0	0	0
12647	223	220.3815	183.8651	183.9651	183.7651	0	0	0
12648	223	220.4339	184.0607	184.1607	183.9607	0	0	0
12649	221	220.4452	184.2454	184.3454	184.1454	0	0	0
12650	222	220.4763	184.4342	184.5342	184.3342	0	0	0
12651	222	220.5068	184.6220	184.7220	184.5220	0	0	0
12652	221	220.5166	184.8039	184.9039	184.7039	0	0	0
12653	220	220.5063	184.9799	185.0799	184.8799	0	0	0
12654	220	220.4962	185.1550	185.2550	185.0550	0	0	0
12655	219	220.4663	185.3242	185.4242	185.2242	0	0	0
12656	221	220.4769	185.5026	185.6026	185.4026	0	0	0
12657	219	220.4474	185.6701	185.7701	185.5701	0	0	0
12658	222	220.4784	185.8517	185.9517	185.7517	0	0	0
12659	223	220.5289	186.0375	186.1375	185.9375	0	0	0
12660	222	220.5583	186.2173	186.3173	186.1173	0	0	0
12661	221	220.5671	186.3912	186.4912	186.2912	0	0	0
12662	224	220.6358	186.5792	186.6792	186.4792	0	0	0
12663	223	220.6831	186.7614	186.8614	186.6614	0	0	0
12664	224	220.7494	186.9475	187.0475	186.8475	0	0	0
12665	224	220.8144	187.1328	187.2328	187.0328	0	0	0
12666	225	220.8981	187.3221	187.4221	187.2221	0	0	0
12667	223	220.9402	187.5005	187.6005	187.4005	0	0	0
12668	224	221.0014	187.6830	187.7830	187.5830	0	0	0
12669	223	221.0413	187.8596	187.9596	187.7596	0	0	0
12670	223	221.0805	188.0353	188.1353	187.9353	0	0	0
12671	223	221.1189	188.2101	188.3101	188.1101	0	0	0
12672	222	221.1365	188.3791	188.4791	188.2791	0	0	0
12673	222	221.1538	188.5472	188.6472	188.4472	0	0	0
12674	222	221.1707	188.7145	188.8145	188.6145	0	0	0
12675	221	221.1673	188.8759	188.9759	188.7759	0	0	0
12676	221	221.1640	189.0365	189.1365	188.9365	0	0	0
12677	221	221.1607	189.1963	189.2963	189.0963	0	0	0
12678	221	221.1575	189.3553	189.4553	189.2553	0	0	0
12679	221	221.1543	189.5136	189.6136	189.4136	0	0	0
12680	220	221.1312	189.6660	189.7660	189.5660	0	0	0
12681	220	221.1086	189.8177	189.9177	189.7177	0	0	0
12682	220	221.0864	189.9686	190.0686	189.8686	0	0	0
12683	219	221.0447	190.1137	190.2137	190.0137	0	0	0
12684	220	221.0238	190.2632	190.3632	190.1632	0	0	0
12685	219	220.9833	190.4069	190.5069	190.3069	0	0	0
12686	219	220.9437	190.5498	190.6498	190.4498	0	0	0
12687	220	220.9248	190.6971	190.7971	190.5971	0	0	0
12688	221	220.9263	190.8486	190.9486	190.7486	0	0	0
12689	218	220.8678	190.9843	191.0843	190.8843	0	0	0
12690	219	220.8304	191.1244	191.2244	191.0244	0	0	0
12691	219	220.7938	191.2638	191.3638	191.1638	0	0	0
12692	218	220.7379	191.3975	191.4975	191.2975	0	0	0
12693	217	220.6632	191.5255	191.6255	191.4255	0	0	0
12694	217	220.5899	191.6529	191.7529	191.5529	0	0	0
12695	217	220.5181	191.7796	191.8796	191.6796	0	0	0
12696	216	220.4278	191.9007	192.0007	191.8007	0	0	0
12697	216	220.3392	192.0212	192.1212	191.9212	0	0	0
12698	216	220.2524	192.1411	192.2411	192.0411	0	0	0
12699	217	220.1874	192.2654	192.3654	192.1654	0	0	0
12700	216	220.1036	192.3841	192.4841	192.2841	0	0	0
12701	216	220.0215	192.5021	192.6021	192.4021	0	0	0
12702	216	219.9411	192.6196	192.7196	192.5196	0	0	0
12703	218	219.9023	192.7465	192.8465	192.6465	0	0	0
12704	216	219.8242	192.8628	192.9628	192.7628	0	0	0
12705	215	219.7278	192.9735	193.0735	192.8735	0	0	0
12706	215	219.6332	193.0836	193.1836	192.9836	0	0	0
12707	216	219.5605	193.1982	193.2982	193.0982	0	0	0
12708	214	219.4493	193.3022	193.4022	193.2022	0	0	0
12709	214	219.3403	193.4057	193.5057	193.3057	0	0	0
12710	214	219.2335	193.5087	193.6087	193.4087	0	0	0
12711	214	219.1289	193.6111	193.7111	193.5111	0	0	0
12712	211	218.9663	193.6981	193.7981	193.5981	0	0	0
12713	213	218.8470	193.7946	193.8946	193.6946	0	0	0
12714	213	218.7300	193.8906	193.9906	193.7906	0	0	0
12715	213	218.6154	193.9862	194.0862	193.8862	0	0	0
12716	213	218.5031	194.0812	194.1812	193.9812	0	0	0
12717	211	218.3531	194.1658	194.2658	194.0658	0	0	0
12718	213	218.2460	194.2600	194.3600	194.1600	0	0	0
12719	216	218.2011	194.3687	194.4687	194.2687	0	0	0
12720	212	218.0771	194.4568	194.5568	194.3568	0	0	0
12721	212	217.9555	194.5446	194.6446	194.4446	0	0	0
12722	212	217.8364	194.6318	194.7318	194.5318	0	0	0
12723	211	217.6997	194.7137	194.8137	194.6137	0	0	0
12724	212	217.5857	194.8001	194.9001	194.7001	0	0	0
12725	211	217.4540	194.8811	194.9811	194.7811	0	0	0
12726	211	217.3249	194.9617	195.0617	194.8617	0	0	0
12727	212	217.2184	195.0469	195.1469	194.9469	0	0	0
12728	213	217.1340	195.1367	195.2367	195.0367	0	0	0
12729	211	217.0113	195.2160	195.3160	195.1160	0	0	0
12730	211	216.8911	195.2949	195.3949	195.1949	0	0	0
12731	210	216.7533	195.3684	195.4684	195.2684	0	0	0
12732	210	216.6182	195.4416	195.5416	195.3416	0	0	0
12733	210	216.4859	195.5144	195.6144	195.4144	0	0	0
12734	210	216.3561	195.5868	195.6868	195.4868	0	0	0
12735	209	216.2090	195.6539	195.7539	195.5539	0	0	0
12736	209	216.0648	195.7206	195.8206	195.6206	0	0	0
12737	209	215.9235	195.7870	195.8870	195.6870	0	0	0
12738	208	215.7651	195.8481	195.9481	195.7481	0	0	0
12739	210	215.6498	195.9188	196.0188	195.8188	0	0	0
12740	208	215.4968	195.9792	196.0792	195.8792	0	0	0
12741	207	215.3268	196.0343	196.1343	195.9343	0	0	0
12742	207	215.1603	196.0892	196.1892	195.9892	0	0	0
12743	210	215.0571	196.1587	196.2587	196.0587	0	0	0
12744	208	214.9160	196.2179	196.3179	196.1179	0	0	0
12745	207	214.7576	196.2718	196.3718	196.1718	0	0	0
12746	207	214.6025	196.3255	196.4255	196.2255	0	0	0
12747	207	214.4504	196.3788	196.4788	196.2788	0	0	0
12748	208	214.3214	196.4369	196.5369	196.3369	0	0	0
12749	206	214.1550	196.4848	196.5848	196.3848	0	0	0
12750	207	214.0119	196.5373	196.6373	196.4373	0	0	0
12751	206	213.8517	196.5846	196.6846	196.4846	0	0	0
12752	206	213.6946	196.6317	196.7317	196.5317	0	0	0
12753	205	213.5207	196.6736	196.7736	196.5736	0	0	0
12754	205	213.3503	196.7152	196.8152	196.6152	0	0	0
12755	205	213.1833	196.7566	196.8566	196.6566	0	0	0
12756	205	213.0196	196.7978	196.8978	196.6978	0	0	0
12757	207	212.8993	196.8489	196.9489	196.7489	0	0	0
12758	205	212.7413	196.8896	196.9896	196.7896	0	0	0
12759	206	212.6064	196.9352	197.0352	196.8352	0	0	0
12760	204	212.4343	196.9705	197.0705	196.8705	0	0	0
12761	204	212.2656	197.0056	197.1056	196.9056	0	0	0
12762	203	212.0803	197.0356	197.1356	196.9356	0	0	0
12763	203	211.8987	197.0654	197.1654	196.9654	0	0	0
12764	203	211.7207	197.0951	197.1951	196.9951	0	0	0
12765	203	211.5463	197.1246	197.2246	197.0246	0	0	0
12766	203	211.3754	197.1540	197.2540	197.0540	0	0	0
12767	204	211.2279	197.1882	197.2882	197.0882	0	0	0
12768	203	211.0633	197.2173	197.3173	197.1173	0	0	0
12769	202	210.8821	197.2412	197.3412	197.1412	0	0	0
12770	203	210.7244	197.2700	197.3700	197.1700	0	0	0
12771	202	210.5499	197.2936	197.3936	197.1936	0	0	0
12772	202	210.3789	197.3172	197.4172	197.2172	0	0	0
12773	201	210.1914	197.3356	197.4356	197.2356	0	0	0
12774	201	210.0075	197.3539	197.4539	197.2539	0	0	0
12775	201	209.8274	197.3721	197.4721	197.2721	0	0	0
12776	202	209.6708	197.3953	197.4953	197.2953	0	0	0
12777	200	209.4774	197.4083	197.5083	197.3083	0	0	0
12778	201	209.3079	197.4263	197.5263	197.3263	0	0	0
12779	201	209.1417	197.4441	197.5441	197.3441	0	0	0
12780	200	208.9589	197.4569	197.5569	197.3569	0	0	0
12781	200	208.7797	197.4696	197.5696	197.3696	0	0	0
12782	200	208.6041	197.4823	197.5823	197.3823	0	0	0
12783	200	208.4320	197.4949	197.5949	197.3949	0	0	0
